id,genre,director_tier,lead_actor_tier,production_budget,runtime_min,rating_age,release_month,is_sequel,is_imported,screen_count,box_office_grade
459,스릴러,3,3,218.1,86,15세,9,1,1,1025,1
460,코미디,4,1,118.0,179,12세,8,0,0,2055,1
461,스릴러,4,3,117.9,80,청불,1,0,0,451,0
462,스릴러,3,4,15.1,176,청불,5,0,1,2032,0
463,스릴러,1,1,62.7,169,전체관람가,3,1,0,1918,3
464,애니메이션,2,3,160.6,115,전체관람가,11,0,1,1579,2
465,SF,2,1,64.1,103,12세,12,0,0,1644,1
466,SF,1,1,232.3,120,12세,3,1,0,941,3
467,애니메이션,5,2,218.2,84,12세,7,0,1,641,0
468,호러,1,1,282.0,152,12세,11,0,0,509,1
469,호러,5,2,258.9,102,전체관람가,3,0,1,155,0
470,액션,3,1,173.1,120,15세,7,1,1,2153,2
471,로맨스,4,5,272.0,150,12세,11,1,0,190,0
472,액션,5,4,262.3,155,12세,10,0,0,1881,0
473,호러,4,5,194.9,126,12세,1,0,1,1461,0
474,호러,5,2,189.1,113,전체관람가,7,1,0,1167,0
475,SF,1,2,62.2,95,청불,7,0,0,1391,1
476,코미디,4,1,85.2,151,청불,3,0,1,2187,1
477,스릴러,3,4,17.0,94,12세,6,0,0,2094,0
478,SF,4,3,50.3,145,15세,10,0,1,1520,0
479,코미디,5,2,7.9,102,15세,5,0,1,1919,0
480,로맨스,2,1,151.3,110,전체관람가,8,0,0,2309,3
481,애니메이션,1,4,184.6,104,12세,8,0,0,678,2
482,드라마,2,5,95.0,105,12세,8,0,0,303,0
483,호러,2,3,259.8,99,15세,7,0,1,2308,2
484,SF,2,2,58.0,125,전체관람가,5,0,0,1524,3
485,SF,5,3,260.7,82,12세,10,0,0,1233,1
486,애니메이션,4,3,251.0,117,12세,1,1,0,1841,3
487,코미디,2,5,145.4,152,청불,6,0,0,1501,1
488,로맨스,2,4,190.0,96,15세,7,0,0,1195,1
489,스릴러,3,5,164.3,154,전체관람가,3,0,1,2253,1
490,액션,5,5,132.7,141,12세,5,0,0,1313,0
491,애니메이션,2,2,63.0,97,12세,2,0,0,349,1
492,액션,5,3,5.0,147,15세,11,0,0,1465,0
493,로맨스,1,4,118.4,139,전체관람가,11,0,0,579,0
494,SF,3,4,209.5,110,12세,11,0,0,946,0
495,SF,2,1,85.1,124,15세,9,0,0,1296,1
496,드라마,4,3,211.8,148,12세,2,0,0,1034,2
497,SF,1,5,286.1,86,12세,9,0,1,1545,2
498,SF,3,3,174.8,130,15세,3,0,0,1277,0
499,액션,4,5,41.4,89,12세,8,0,1,689,0
500,코미디,2,5,237.8,100,12세,5,1,1,1663,2
501,SF,4,5,44.9,98,청불,11,1,0,453,0
502,호러,3,2,31.6,162,전체관람가,4,0,0,1633,1
503,스릴러,3,2,179.8,98,청불,2,0,1,251,0
504,로맨스,1,3,47.4,82,15세,9,0,0,283,0
505,액션,5,5,134.1,114,전체관람가,5,0,0,428,0
506,스릴러,1,3,129.4,124,청불,9,0,1,1807,2
507,SF,5,1,154.3,146,15세,4,0,1,1218,1
508,로맨스,3,2,110.9,125,청불,5,1,0,1280,0
509,SF,4,4,149.5,169,15세,4,0,1,2371,3
510,호러,3,3,251.5,105,청불,12,0,0,2366,0
511,호러,2,4,241.7,129,청불,5,0,1,342,0
512,SF,1,5,56.0,125,청불,11,0,0,1465,0
513,코미디,4,4,222.5,150,12세,1,1,0,1224,2
514,호러,1,1,89.3,117,12세,6,0,0,2044,3
515,스릴러,3,1,11.2,123,청불,6,0,0,1253,0
516,드라마,2,4,77.2,87,12세,7,0,1,2454,2
517,코미디,4,5,236.0,104,12세,5,0,0,2041,2
518,호러,1,5,155.3,107,12세,7,1,0,169,0
519,호러,5,1,173.0,87,청불,9,0,0,199,0
520,SF,1,5,277.7,167,전체관람가,6,0,0,1021,2
521,스릴러,4,2,121.7,132,전체관람가,7,0,1,411,1
522,액션,4,4,288.6,81,청불,3,1,0,380,0
523,애니메이션,2,2,171.6,165,12세,3,1,1,1428,2
524,코미디,3,2,8.7,128,12세,1,0,1,1149,1
525,로맨스,2,4,266.0,179,15세,2,0,0,661,1
526,애니메이션,1,2,262.6,174,12세,5,0,1,1326,2
527,애니메이션,4,5,212.3,141,전체관람가,3,0,1,2449,2
528,SF,2,2,237.7,105,12세,4,0,0,2349,3
529,코미디,4,3,261.3,139,15세,2,0,0,1554,0
530,드라마,5,3,197.2,167,청불,2,0,0,847,0
531,드라마,3,3,279.3,108,전체관람가,3,1,0,1828,3
532,호러,1,3,124.6,157,전체관람가,12,0,1,556,2
533,액션,1,3,187.7,165,12세,1,0,1,2067,2
534,코미디,5,3,222.4,130,12세,12,0,1,2274,2
535,호러,4,1,269.6,170,12세,12,0,0,1329,1
536,애니메이션,3,1,59.5,173,전체관람가,5,0,0,1487,2
537,호러,4,5,282.2,84,전체관람가,8,0,0,2055,1
538,스릴러,1,5,88.1,102,15세,10,0,0,1573,0
539,SF,1,1,20.6,105,전체관람가,4,0,0,1121,2
540,호러,4,4,221.6,115,15세,10,0,1,420,0
541,스릴러,1,5,208.0,116,전체관람가,9,0,1,2062,2
542,로맨스,5,4,282.1,161,청불,7,1,0,1858,0
543,스릴러,1,5,145.5,135,15세,5,1,0,1043,0
544,스릴러,2,5,166.4,160,청불,12,0,0,443,0
545,로맨스,4,1,65.1,171,전체관람가,8,0,0,520,0
546,애니메이션,1,2,60.6,105,15세,7,0,0,2210,2
547,드라마,4,2,5.4,180,15세,2,1,0,2192,1
548,액션,1,3,69.5,167,15세,6,1,0,1319,1
549,SF,3,1,289.0,163,15세,2,0,0,1791,2
550,호러,3,5,110.3,89,전체관람가,3,0,0,852,0
551,액션,3,1,120.5,110,청불,5,1,1,668,0
552,액션,4,3,139.1,158,전체관람가,9,0,0,249,0
553,드라마,2,5,31.7,100,전체관람가,7,0,0,134,0
554,호러,5,2,77.8,170,15세,6,0,1,1720,0
555,액션,5,3,62.5,111,12세,7,0,0,1489,0
556,스릴러,4,3,286.5,130,12세,2,0,0,1863,2
557,드라마,4,2,36.2,180,12세,5,0,0,2053,0
558,액션,3,2,31.3,167,15세,1,0,1,1889,2
559,코미디,4,3,232.6,95,12세,6,0,0,1081,1
560,SF,5,1,33.5,129,15세,1,0,1,1060,1
561,액션,1,4,138.7,114,15세,6,0,0,1702,2
562,드라마,1,3,110.6,108,전체관람가,7,0,0,2204,2
563,호러,1,3,253.1,139,15세,8,1,1,2019,3
564,스릴러,3,2,38.1,109,15세,10,0,0,1265,0
565,로맨스,2,2,219.4,115,청불,7,0,0,162,0
566,드라마,4,1,271.0,113,15세,11,0,1,285,0
567,SF,4,2,103.9,97,전체관람가,5,0,1,2478,2
568,로맨스,3,5,61.3,94,15세,11,0,1,1147,0
569,코미디,1,3,89.7,132,전체관람가,11,0,0,121,1
570,호러,1,1,78.9,158,전체관람가,7,0,0,943,0
571,코미디,2,1,228.6,82,15세,1,0,1,188,2
572,애니메이션,4,4,257.5,150,15세,4,1,0,470,0
573,코미디,1,3,208.6,112,15세,7,1,0,1372,2
574,애니메이션,5,5,64.8,151,12세,12,1,1,1799,0
575,드라마,2,4,44.1,166,전체관람가,5,1,1,2046,3
576,코미디,3,2,150.3,139,청불,4,1,1,535,1
577,스릴러,4,5,297.2,149,15세,5,0,1,1557,0
578,코미디,4,1,34.9,112,15세,8,0,1,496,0
579,호러,2,1,180.1,103,12세,11,0,1,734,1
580,애니메이션,4,4,195.1,172,15세,3,0,0,430,0
581,SF,5,3,100.0,93,전체관람가,12,0,1,2311,1
582,액션,2,3,197.0,110,12세,7,1,0,1785,3
583,SF,2,3,42.8,156,15세,1,1,0,1616,1
584,로맨스,1,2,83.1,134,15세,12,0,0,397,1
585,액션,2,4,34.0,169,15세,10,0,0,1761,2
586,코미디,2,5,251.2,125,15세,8,0,1,1110,2
587,액션,5,5,224.4,122,15세,3,1,0,710,0
588,로맨스,5,5,192.4,161,전체관람가,9,0,0,736,0
589,드라마,2,2,149.5,135,청불,3,0,1,137,0
590,액션,5,3,139.0,87,12세,9,1,1,2198,3
591,SF,3,4,125.4,163,12세,12,0,1,2337,1
592,SF,1,1,242.3,130,12세,5,0,0,1554,3
593,드라마,2,4,191.4,100,청불,9,0,0,1026,1
594,애니메이션,4,5,293.9,163,청불,5,1,0,1157,1
595,로맨스,2,5,245.9,149,15세,1,0,1,2433,3
596,액션,5,1,177.8,154,12세,7,0,0,1749,2
597,스릴러,2,4,135.5,179,12세,8,0,1,1387,2
598,스릴러,3,1,109.3,161,15세,12,0,0,1619,2
599,액션,1,1,83.6,122,15세,2,1,0,336,3
600,드라마,5,1,108.4,102,12세,4,0,0,482,0
601,스릴러,5,3,66.4,113,12세,7,0,1,458,0
602,호러,1,3,189.6,137,전체관람가,7,0,0,2386,3
603,애니메이션,2,5,199.4,167,전체관람가,1,0,0,890,2
604,로맨스,4,1,74.2,170,15세,3,0,1,1612,0
605,애니메이션,4,1,103.0,141,15세,2,0,0,1553,2
606,코미디,3,2,35.0,90,청불,11,1,0,334,0
607,애니메이션,2,4,160.3,114,전체관람가,1,1,0,1496,2
608,드라마,1,1,65.8,108,15세,2,0,0,1109,2
609,코미디,5,4,211.8,145,15세,4,0,1,1189,0
610,애니메이션,3,1,210.2,132,청불,4,0,0,1678,2
611,SF,3,4,128.3,136,15세,4,0,0,235,0
612,코미디,4,1,117.7,107,15세,3,0,0,2333,2
613,코미디,1,4,52.5,166,15세,9,1,0,557,2
614,SF,4,2,213.5,133,15세,9,0,0,1910,1
615,SF,3,3,207.6,85,전체관람가,11,0,1,1137,1
616,호러,2,5,298.6,113,15세,7,0,0,1517,0
617,호러,3,3,135.2,105,15세,1,1,0,2389,2
618,액션,2,2,185.8,156,청불,12,0,1,844,1
619,코미디,5,4,103.8,85,15세,10,0,0,1208,0
620,호러,1,1,11.4,150,15세,4,0,0,228,0
621,드라마,2,3,196.6,88,12세,6,0,1,654,1
622,애니메이션,4,5,45.1,151,15세,6,1,1,817,0
623,스릴러,5,3,82.4,179,15세,2,0,1,1280,1
624,호러,4,3,209.5,121,15세,11,0,0,2351,1
625,드라마,4,2,70.7,133,15세,2,0,0,1221,0
626,호러,3,5,231.8,157,12세,10,0,0,478,1
627,스릴러,2,3,106.2,154,12세,6,0,0,494,1
628,코미디,2,3,249.9,83,청불,3,0,1,2048,2
629,코미디,5,2,299.0,147,전체관람가,10,0,0,1530,1
630,스릴러,3,1,164.3,178,청불,10,0,0,319,0
631,호러,3,1,140.1,163,15세,11,0,0,124,0
632,드라마,3,3,60.4,131,12세,1,1,0,566,1
633,로맨스,3,1,140.3,114,15세,9,0,1,1833,1
634,SF,4,1,36.8,149,12세,8,0,0,415,2
635,드라마,4,3,77.0,133,15세,5,0,0,1523,1
636,SF,4,1,277.0,123,15세,3,0,1,1881,2
637,드라마,3,3,160.8,170,12세,7,0,0,1727,1
638,애니메이션,2,5,36.7,112,15세,7,0,0,1397,1
639,애니메이션,3,1,52.7,109,청불,10,0,1,1732,2
640,SF,3,3,93.0,177,12세,8,0,0,2224,2
641,SF,5,3,35.5,141,전체관람가,7,1,1,1091,0
642,로맨스,3,2,145.0,171,12세,1,0,0,643,0
643,액션,4,1,39.7,140,15세,5,0,0,184,0
644,코미디,5,5,213.8,141,12세,4,0,0,1752,1
645,애니메이션,4,5,58.1,162,청불,1,0,0,1767,0
646,액션,5,2,237.6,143,전체관람가,6,0,0,2050,2
647,스릴러,1,1,157.1,127,전체관람가,3,1,0,241,1
648,애니메이션,1,2,107.5,126,청불,1,0,0,1559,1
649,SF,5,2,172.4,141,15세,12,0,0,1881,2
650,액션,5,5,294.3,121,전체관람가,8,1,0,144,0
651,애니메이션,3,4,121.5,130,12세,8,0,0,2252,2
652,액션,1,5,78.3,130,15세,8,0,0,2341,3
653,호러,1,2,210.0,88,15세,3,0,1,1235,1
654,코미디,1,5,195.5,137,12세,6,0,0,523,1
655,호러,5,1,2.5,150,15세,2,0,0,1522,0
656,코미디,3,2,147.5,98,청불,12,0,1,1811,2
657,스릴러,5,2,271.9,117,15세,11,0,0,787,0
658,드라마,2,1,80.9,112,청불,9,0,1,865,0
659,코미디,3,1,97.6,167,15세,5,0,0,396,0
660,애니메이션,1,4,165.1,140,청불,7,1,0,386,1
661,애니메이션,1,2,107.8,166,15세,8,0,0,394,1
662,호러,2,3,68.9,130,15세,12,0,0,1491,1
663,호러,4,1,219.7,122,청불,3,0,0,2016,1
664,로맨스,3,5,256.1,117,15세,5,0,0,1806,1
665,호러,1,1,237.4,91,청불,4,0,0,1458,2
666,SF,2,5,207.5,80,15세,6,0,0,383,0
667,스릴러,3,4,201.4,179,12세,6,0,1,2146,1
668,로맨스,1,5,134.5,127,청불,3,1,0,1378,1
669,SF,5,2,115.7,152,12세,6,0,0,1611,1
670,애니메이션,1,2,86.9,175,12세,3,0,0,1010,1
671,액션,5,2,106.8,131,전체관람가,7,0,0,1183,1
672,스릴러,1,1,222.2,169,12세,1,0,0,111,2
673,SF,3,4,246.4,98,12세,8,0,0,2332,3
674,코미디,5,3,203.7,86,15세,2,0,0,1355,1
675,애니메이션,4,3,235.0,150,12세,3,0,0,1210,1
676,로맨스,1,3,127.0,112,12세,5,0,0,699,1
677,호러,2,1,126.2,96,15세,2,0,1,2018,2
678,SF,3,3,97.2,100,12세,7,0,0,1706,1
679,SF,5,1,207.3,114,전체관람가,5,0,0,1118,1
680,SF,5,5,272.5,136,12세,1,1,1,863,1
681,드라마,2,2,280.9,86,15세,9,1,1,726,1
682,액션,4,5,163.1,133,12세,8,0,0,143,0
683,코미디,1,2,268.4,141,15세,3,0,1,1347,1
684,SF,5,2,120.2,164,15세,2,0,0,1543,1
685,스릴러,1,1,81.2,167,전체관람가,11,0,0,1166,0
686,코미디,2,5,229.0,132,전체관람가,3,0,0,983,0
687,코미디,5,3,241.6,138,12세,4,1,0,572,1
688,SF,1,4,266.1,161,15세,4,0,0,581,1
689,액션,1,5,172.5,87,12세,9,1,0,1474,2
690,SF,4,5,130.5,144,15세,2,0,0,2481,2
691,애니메이션,2,5,185.6,85,전체관람가,5,1,1,2479,2
692,액션,5,3,225.4,146,15세,10,0,0,2351,1
693,코미디,3,4,260.1,180,청불,11,1,0,876,0
694,애니메이션,3,4,79.0,112,15세,9,0,1,1267,0
695,액션,4,4,109.4,86,전체관람가,9,0,0,371,0
696,로맨스,1,1,39.4,157,12세,4,0,0,1564,1
697,코미디,5,1,229.1,106,15세,11,0,0,1090,0
698,호러,3,5,122.5,178,12세,6,0,0,1336,1
699,코미디,4,3,156.7,179,12세,7,0,0,545,0
700,호러,4,3,238.2,147,15세,2,0,0,2351,2
701,애니메이션,3,4,105.9,159,12세,7,0,1,2374,2
702,로맨스,4,3,183.3,151,12세,7,1,0,734,1
703,로맨스,2,3,73.8,144,15세,9,1,0,1724,1
704,호러,5,5,282.7,134,청불,7,0,1,904,0
705,SF,4,4,208.8,117,전체관람가,6,1,1,1438,2
706,액션,4,2,12.7,128,15세,6,0,1,1137,1
707,스릴러,2,2,112.7,164,12세,12,0,0,2193,2
708,코미디,3,3,51.8,161,12세,12,0,0,1224,1
709,코미디,3,5,95.9,130,15세,6,0,1,1683,1
710,드라마,5,1,193.0,142,15세,1,0,0,1084,2
711,호러,2,1,22.1,119,12세,2,0,0,2028,1
712,SF,3,1,162.9,177,12세,9,0,1,1014,0
713,스릴러,5,3,283.0,130,12세,4,0,1,1429,1
714,애니메이션,2,5,19.4,89,12세,11,0,0,1149,0
715,코미디,1,2,118.1,137,청불,3,0,0,914,1
716,호러,3,3,288.8,173,청불,5,0,0,1398,0
717,SF,2,3,78.8,130,청불,10,0,0,2118,0
718,드라마,3,1,98.9,123,15세,9,0,1,1092,0
719,애니메이션,5,1,180.7,129,12세,3,0,0,1362,0
720,애니메이션,1,2,164.1,145,15세,2,0,0,136,2
721,애니메이션,2,4,276.1,163,청불,3,1,0,440,0
722,드라마,4,5,38.4,98,청불,6,0,1,2305,0
723,드라마,3,2,56.4,157,15세,2,1,0,1532,1
724,스릴러,3,3,129.7,151,전체관람가,12,0,0,614,0
725,호러,4,2,119.1,167,12세,9,0,1,2324,2
726,SF,5,1,44.2,84,전체관람가,12,1,0,192,2
727,액션,3,3,78.6,104,15세,2,0,0,2333,1
728,코미디,4,4,165.6,119,15세,2,0,1,2333,3
729,SF,3,5,193.4,147,15세,6,0,0,2277,2
730,호러,1,5,98.1,93,12세,10,0,0,552,0
731,코미디,1,1,167.4,166,12세,2,0,0,408,2
732,코미디,4,1,98.0,179,15세,1,0,0,1860,2
733,호러,2,3,99.2,158,12세,6,0,1,1364,0
734,스릴러,5,1,61.3,159,전체관람가,3,0,0,2317,1
735,액션,1,1,62.7,94,12세,1,0,0,725,1
736,액션,2,4,75.6,87,15세,5,1,0,2046,3
737,스릴러,2,3,269.4,154,12세,10,0,1,983,1
738,로맨스,3,2,240.7,131,12세,10,0,1,1021,2
739,로맨스,3,4,296.0,162,15세,12,0,0,2286,2
740,액션,4,3,17.5,179,15세,11,0,0,526,0
741,SF,4,2,264.4,90,15세,12,0,1,773,1
742,스릴러,2,4,279.5,167,12세,11,0,1,1510,1
743,애니메이션,5,2,74.8,83,12세,7,0,1,1559,1
744,애니메이션,5,2,104.9,175,전체관람가,9,0,1,1116,2
745,액션,5,4,215.9,144,15세,3,0,0,1480,0
746,코미디,5,3,177.0,122,12세,8,0,0,1331,2
747,액션,4,4,299.0,119,12세,1,0,1,675,0
748,SF,1,5,168.8,153,15세,2,0,1,716,2
749,액션,5,5,170.2,179,15세,6,1,0,2049,0
750,SF,2,2,239.4,84,15세,8,0,0,1326,1
751,호러,3,4,278.4,137,15세,7,0,1,129,0
752,코미디,4,3,139.1,150,12세,9,0,0,2006,1
753,로맨스,3,1,33.5,173,12세,3,0,0,885,1
754,스릴러,5,3,290.5,175,12세,12,0,0,1476,0
755,호러,1,2,286.0,115,청불,10,1,0,696,0
756,드라마,4,2,189.5,115,12세,6,0,0,1331,1
757,애니메이션,1,5,153.5,168,전체관람가,5,0,0,1592,1
758,스릴러,4,1,241.4,180,12세,6,0,0,929,2
759,코미디,2,5,177.7,82,15세,12,0,0,1021,1
760,액션,3,3,169.3,146,15세,6,0,1,639,0
761,애니메이션,3,4,3.8,157,전체관람가,11,0,1,1545,0
762,스릴러,1,1,197.5,138,15세,10,0,0,1369,1
763,드라마,4,4,267.9,170,전체관람가,2,1,1,306,0
764,SF,3,4,80.9,173,전체관람가,11,0,0,1945,0
765,애니메이션,1,5,50.6,143,15세,8,0,1,2340,2
766,드라마,2,1,166.9,130,15세,2,0,1,2477,3
767,스릴러,4,3,10.7,163,12세,11,0,1,727,0
768,드라마,2,5,10.5,164,15세,5,0,0,790,0
769,SF,1,2,18.8,101,15세,1,0,1,2056,2
770,드라마,4,2,213.7,98,청불,9,1,0,214,0
771,SF,1,4,282.9,161,15세,12,0,1,340,1
772,코미디,3,3,177.9,122,15세,3,0,0,934,0
773,SF,5,2,82.3,118,전체관람가,12,0,0,418,1
774,호러,4,5,193.2,152,전체관람가,3,1,0,622,0
775,액션,2,2,42.6,97,12세,7,1,0,1994,3
776,호러,1,1,15.9,123,청불,5,0,0,1317,0
777,스릴러,1,4,268.0,108,12세,6,0,1,1412,2
778,코미디,5,3,12.2,127,15세,12,0,1,1697,0
779,애니메이션,1,4,187.8,129,12세,9,1,1,2187,1
780,SF,5,3,165.0,166,15세,9,0,1,2279,1
781,SF,1,4,211.2,146,청불,11,1,0,1819,2
782,스릴러,2,2,42.4,121,12세,1,0,0,1488,1
783,드라마,4,2,216.1,157,15세,9,0,0,780,0
784,스릴러,4,4,92.4,100,전체관람가,12,0,0,900,0
785,호러,4,4,26.8,165,15세,11,0,0,1441,0
786,호러,3,3,133.6,147,전체관람가,6,0,1,867,0
787,로맨스,5,5,274.5,152,12세,12,0,1,1195,0
788,호러,3,2,17.4,98,12세,5,0,1,2020,2
789,로맨스,2,2,91.7,121,청불,3,0,1,900,0
790,애니메이션,4,5,59.0,150,15세,9,0,1,1596,0
791,SF,3,3,120.6,92,12세,8,0,1,1396,1
792,로맨스,4,3,104.1,113,15세,10,0,0,844,0
793,코미디,5,2,233.9,128,15세,9,0,0,105,0
794,액션,1,3,177.1,108,청불,9,0,0,374,1
795,로맨스,3,4,132.8,121,15세,3,0,0,1288,0
796,드라마,2,3,94.2,81,15세,4,0,0,1339,2
797,드라마,1,3,144.7,105,전체관람가,11,0,0,2066,3
798,애니메이션,3,2,234.4,141,15세,6,0,0,2404,3
799,드라마,1,3,25.4,161,15세,9,0,1,1154,0
800,코미디,2,4,241.5,153,12세,1,1,1,2355,3
801,액션,3,2,230.2,140,15세,6,0,0,147,0
802,로맨스,4,3,47.8,122,12세,5,1,1,1043,0
803,액션,2,3,227.1,166,12세,4,1,1,1790,3
804,SF,2,3,181.2,95,12세,6,0,1,1232,1
805,호러,1,1,52.3,174,12세,3,0,0,1767,0
806,SF,1,3,91.5,136,전체관람가,3,1,1,831,2
807,SF,1,5,190.6,177,15세,9,1,1,1241,3
808,코미디,4,5,101.4,155,12세,8,0,1,1294,0
809,로맨스,4,3,263.7,114,전체관람가,3,0,1,354,0
810,액션,5,3,224.3,86,청불,8,0,0,2157,1
811,액션,5,4,242.7,158,청불,1,1,1,2445,3
812,로맨스,2,2,159.5,153,12세,4,0,1,908,1
813,코미디,5,5,48.2,89,12세,7,0,1,1290,0
814,호러,3,5,54.7,177,12세,2,0,1,255,0
815,애니메이션,1,5,140.9,106,청불,10,0,0,253,0
816,로맨스,5,5,1.5,104,15세,3,0,0,2358,0
817,로맨스,4,5,212.8,130,15세,9,0,1,517,0
818,SF,1,5,13.9,90,청불,6,0,1,1696,0
819,로맨스,2,2,65.0,166,15세,6,1,0,1951,3
820,호러,1,4,51.3,119,청불,10,0,1,459,1
821,로맨스,3,3,51.8,177,12세,11,0,0,2355,1
822,호러,4,3,170.9,169,15세,5,0,1,1338,0
823,드라마,2,5,51.0,172,12세,3,0,1,375,0
824,호러,2,1,169.9,83,12세,8,0,0,1103,2
825,코미디,3,1,196.4,158,15세,7,0,1,1402,1
826,액션,1,1,231.5,93,12세,9,1,1,382,3
827,호러,1,5,134.8,138,전체관람가,10,0,0,571,0
828,호러,1,5,199.8,178,15세,3,0,1,1502,1
829,액션,2,4,261.3,168,15세,3,0,0,907,2
830,호러,4,5,137.2,180,12세,2,0,0,742,0
831,호러,2,5,143.5,96,12세,3,1,0,490,0
832,로맨스,3,5,187.3,93,12세,7,0,0,591,1
833,호러,2,5,247.6,114,15세,4,0,0,1271,1
834,코미디,4,2,241.1,125,전체관람가,3,0,0,1854,0
835,코미디,5,4,106.6,136,전체관람가,6,1,0,2305,1
836,SF,2,2,114.3,104,12세,7,0,0,1908,3
837,로맨스,2,1,279.3,143,15세,8,0,1,1439,2
838,호러,4,2,85.8,174,12세,11,1,1,1443,1
839,호러,1,2,194.3,172,12세,5,0,0,2076,2
840,스릴러,4,1,135.9,113,15세,2,0,0,1919,2
841,스릴러,5,2,27.6,138,15세,10,0,1,2395,0
842,스릴러,2,5,197.9,92,전체관람가,7,0,0,740,1
843,호러,2,4,280.0,120,12세,5,0,1,338,0
844,코미디,2,4,271.4,149,15세,9,0,0,677,0
845,드라마,1,5,121.3,92,청불,8,0,0,1791,2
846,스릴러,4,1,75.9,105,12세,6,0,0,2275,1
847,로맨스,4,3,141.9,124,12세,12,0,1,2166,3
848,로맨스,4,5,241.8,113,12세,5,0,0,294,0
849,드라마,5,4,216.0,119,전체관람가,8,1,1,1957,1
850,드라마,3,1,255.7,133,15세,4,0,0,1730,2
851,코미디,4,5,173.2,154,15세,1,0,0,951,0
852,SF,3,5,6.7,177,15세,11,0,1,565,0
853,드라마,3,2,58.7,113,12세,6,0,0,1281,2
854,코미디,4,1,67.1,156,15세,9,0,0,1873,1
855,드라마,2,3,185.5,134,15세,9,0,1,394,0
856,스릴러,2,3,267.9,164,전체관람가,5,0,0,1129,1
857,액션,4,3,157.5,177,전체관람가,2,0,1,1109,1
858,스릴러,4,3,61.1,163,12세,3,0,0,2389,1
859,드라마,4,3,202.2,99,15세,7,0,0,205,0
860,드라마,5,5,219.1,136,15세,5,0,0,1354,0
861,코미디,1,5,278.3,129,12세,4,1,0,925,1
862,호러,1,5,102.4,172,15세,10,0,1,1983,0
863,SF,3,1,210.6,127,전체관람가,6,0,0,1441,1
864,애니메이션,1,1,215.2,171,12세,5,1,1,1521,3
865,로맨스,1,3,170.6,95,청불,5,0,1,132,0
866,드라마,5,1,17.3,150,15세,4,0,0,2291,2
867,스릴러,5,5,89.5,126,15세,7,0,1,1489,0
868,호러,4,3,17.9,173,15세,3,0,1,1236,1
869,로맨스,5,4,81.4,103,청불,4,0,0,372,0
870,액션,5,4,188.5,92,15세,7,0,0,413,0
871,호러,4,3,226.8,164,15세,10,1,0,1547,2
872,드라마,5,1,207.0,114,15세,6,0,0,2461,1
873,액션,5,4,178.0,180,전체관람가,3,1,0,2156,2
874,스릴러,3,1,227.2,133,12세,4,0,1,2412,2
875,SF,1,5,173.9,150,12세,4,0,1,2154,1
876,액션,1,5,257.3,92,15세,10,0,1,812,1
877,SF,1,4,167.5,165,15세,10,0,1,2070,1
878,애니메이션,1,3,155.2,124,청불,8,0,1,1873,3
879,로맨스,5,3,4.5,107,청불,7,0,0,1770,0
880,스릴러,5,1,255.9,101,전체관람가,4,0,1,1964,1
881,SF,2,5,36.3,135,15세,11,0,1,2131,1
882,SF,5,4,241.2,92,15세,2,1,1,1730,3
883,코미디,1,2,260.9,117,12세,1,0,0,941,2
884,스릴러,3,3,71.8,160,12세,9,0,0,461,1
885,호러,1,2,22.6,127,전체관람가,3,0,0,633,0
886,스릴러,1,4,211.6,157,12세,9,1,0,814,1
887,로맨스,2,3,85.8,105,12세,10,0,1,732,0
888,애니메이션,2,1,150.0,143,15세,9,1,1,613,1
889,드라마,3,3,214.6,110,12세,12,0,0,2309,3
890,호러,5,5,109.9,177,전체관람가,9,0,0,1714,0
891,액션,1,2,238.3,177,15세,3,1,1,1820,2
892,액션,3,2,158.5,133,청불,10,1,0,1671,2
893,코미디,5,5,173.5,111,15세,9,0,0,2172,0
894,드라마,3,2,172.6,88,청불,3,0,0,1867,1
895,코미디,5,4,124.9,157,15세,9,0,0,1065,0
896,로맨스,5,5,2.8,140,전체관람가,11,0,0,2432,0
897,드라마,4,2,59.2,118,전체관람가,1,0,1,274,0
898,액션,3,5,25.5,84,12세,7,0,0,465,0
899,코미디,5,5,183.0,127,12세,7,0,0,257,0
900,코미디,4,3,248.8,108,청불,4,0,0,1700,0
901,스릴러,3,1,134.2,86,12세,7,0,0,1582,2
902,드라마,4,1,14.6,164,12세,7,0,1,368,0
903,애니메이션,2,4,271.0,126,15세,9,0,0,1690,2
904,SF,2,5,291.6,142,전체관람가,8,0,0,1567,2
905,호러,1,5,124.5,148,15세,4,0,1,263,1
906,코미디,4,5,282.0,167,12세,12,1,1,1293,1
907,액션,2,3,23.7,172,전체관람가,5,0,1,1010,0
908,코미디,1,5,12.2,179,전체관람가,5,0,1,1698,1
909,드라마,1,3,98.0,143,12세,9,0,0,778,2
910,로맨스,3,5,107.5,131,12세,12,0,1,943,1
911,드라마,4,5,5.6,105,15세,8,0,0,1409,0
912,액션,5,2,222.5,139,전체관람가,11,0,0,2105,1
913,애니메이션,5,3,195.4,108,전체관람가,2,0,1,1571,1
914,애니메이션,5,2,163.8,110,12세,11,0,0,1461,0
915,코미디,5,2,96.2,114,15세,10,0,1,1282,0
916,호러,2,3,138.0,162,청불,11,1,1,1565,2
917,호러,5,3,56.2,130,전체관람가,2,0,0,1231,0
918,애니메이션,3,3,40.8,159,12세,9,0,0,2259,1
919,스릴러,4,2,207.1,169,전체관람가,9,0,1,945,0
